id,province,adcode,model,regYear,regMonth,forecastVolum
3964,北京,110000,d0f245b8781e3631,2018,3,-51.378984912207976
3965,四川,510000,d0f245b8781e3631,2018,3,461.3491339045966
3966,安徽,340000,d0f245b8781e3631,2018,3,118.99164049536957
3967,山东,370000,d0f245b8781e3631,2018,3,230.98871547405196
3968,山西,140000,d0f245b8781e3631,2018,3,151.53191061732426
3969,广东,440000,d0f245b8781e3631,2018,3,275.98128965025427
3970,广西,450000,d0f245b8781e3631,2018,3,130.5032313356052
3971,江苏,320000,d0f245b8781e3631,2018,3,283.6174819307416
3972,江西,360000,d0f245b8781e3631,2018,3,87.46948857733125
3973,河北,130000,d0f245b8781e3631,2018,3,552.9880518344306
3974,河南,410000,d0f245b8781e3631,2018,3,276.0698777557239
3975,浙江,330000,d0f245b8781e3631,2018,3,208.81884335286324
3976,湖北,420000,d0f245b8781e3631,2018,3,18.28406545287338
3977,湖南,430000,d0f245b8781e3631,2018,3,167.32469015133512
3978,福建,350000,d0f245b8781e3631,2018,3,106.89100566424098
3979,辽宁,210000,d0f245b8781e3631,2018,3,17.495996243259896
3980,重庆,500000,d0f245b8781e3631,2018,3,564.5539241848552
3981,陕西,610000,d0f245b8781e3631,2018,3,357.0462462209291
3982,黑龙江,230000,d0f245b8781e3631,2018,3,17.552516427092282
3983,上海,310000,c6cd4e0e073f5ac2,2018,3,892.2943187877851
3984,云南,530000,c6cd4e0e073f5ac2,2018,3,-37.786507958295246
3985,内蒙古,150000,c6cd4e0e073f5ac2,2018,3,24.206403308574643
3986,北京,110000,c6cd4e0e073f5ac2,2018,3,-25.319207882222074
3987,四川,510000,c6cd4e0e073f5ac2,2018,3,81.16464064254872
3988,安徽,340000,c6cd4e0e073f5ac2,2018,3,310.7698197306482
3989,山东,370000,c6cd4e0e073f5ac2,2018,3,-350.68497826775484
3990,山西,140000,c6cd4e0e073f5ac2,2018,3,144.38235389209026
3991,广东,440000,c6cd4e0e073f5ac2,2018,3,352.38182667152836
3992,广西,450000,c6cd4e0e073f5ac2,2018,3,136.68406362475662
3993,江苏,320000,c6cd4e0e073f5ac2,2018,3,449.38950825775197
3994,江西,360000,c6cd4e0e073f5ac2,2018,3,314.849338215821
3995,河北,130000,c6cd4e0e073f5ac2,2018,3,46.01921028711294
3996,河南,410000,c6cd4e0e073f5ac2,2018,3,731.293489799687
3997,浙江,330000,c6cd4e0e073f5ac2,2018,3,227.48731030895377
3998,湖北,420000,c6cd4e0e073f5ac2,2018,3,231.74989320577828
3999,湖南,430000,c6cd4e0e073f5ac2,2018,3,244.44933722309815
4000,福建,350000,c6cd4e0e073f5ac2,2018,3,106.16266837721152
4001,辽宁,210000,c6cd4e0e073f5ac2,2018,3,-10.065555538050578
4002,重庆,500000,c6cd4e0e073f5ac2,2018,3,-10.733159649582394
4003,陕西,610000,c6cd4e0e073f5ac2,2018,3,127.97976194107366
4004,黑龙江,230000,c6cd4e0e073f5ac2,2018,3,-19.677070304559916
4005,上海,310000,a9a43d1a7ecbe75d,2018,3,114.4518417793871
4006,云南,530000,a9a43d1a7ecbe75d,2018,3,105.83967924733568
4007,内蒙古,150000,a9a43d1a7ecbe75d,2018,3,72.1620278137788
4008,北京,110000,a9a43d1a7ecbe75d,2018,3,58.322740602205194
4009,四川,510000,a9a43d1a7ecbe75d,2018,3,223.63617559088905
4010,安徽,340000,a9a43d1a7ecbe75d,2018,3,168.56115526744557
4011,山东,370000,a9a43d1a7ecbe75d,2018,3,151.77586249081367
4012,山西,140000,a9a43d1a7ecbe75d,2018,3,33.22932141595968
4013,广东,440000,a9a43d1a7ecbe75d,2018,3,585.2582063215259
4014,广西,450000,a9a43d1a7ecbe75d,2018,3,159.81242027648565
4015,江苏,320000,a9a43d1a7ecbe75d,2018,3,363.3742956880974
4016,江西,360000,a9a43d1a7ecbe75d,2018,3,99.42849363978436
4017,河北,130000,a9a43d1a7ecbe75d,2018,3,129.30326240639053
4018,河南,410000,a9a43d1a7ecbe75d,2018,3,134.44714178267267
4019,浙江,330000,a9a43d1a7ecbe75d,2018,3,342.6833153192071
4020,湖北,420000,a9a43d1a7ecbe75d,2018,3,207.88529039250116
4021,湖南,430000,a9a43d1a7ecbe75d,2018,3,314.6061367472528
4022,福建,350000,a9a43d1a7ecbe75d,2018,3,109.03062724790448
4023,辽宁,210000,a9a43d1a7ecbe75d,2018,3,101.73948488169576
4024,重庆,500000,a9a43d1a7ecbe75d,2018,3,127.4969255772367
4025,陕西,610000,a9a43d1a7ecbe75d,2018,3,284.64936073430033
4026,黑龙江,230000,a9a43d1a7ecbe75d,2018,3,55.24626910701985
4027,上海,310000,3c974920a76ac9c1,2018,4,
4028,云南,530000,3c974920a76ac9c1,2018,4,
4029,内蒙古,150000,3c974920a76ac9c1,2018,4,
4030,北京,110000,3c974920a76ac9c1,2018,4,
4031,四川,510000,3c974920a76ac9c1,2018,4,
4032,安徽,340000,3c974920a76ac9c1,2018,4,
4033,山东,370000,3c974920a76ac9c1,2018,4,
4034,山西,140000,3c974920a76ac9c1,2018,4,
4035,广东,440000,3c974920a76ac9c1,2018,4,
4036,广西,450000,3c974920a76ac9c1,2018,4,
4037,江苏,320000,3c974920a76ac9c1,2018,4,
4038,江西,360000,3c974920a76ac9c1,2018,4,
4039,河北,130000,3c974920a76ac9c1,2018,4,
4040,河南,410000,3c974920a76ac9c1,2018,4,
4041,浙江,330000,3c974920a76ac9c1,2018,4,
4042,湖北,420000,3c974920a76ac9c1,2018,4,
4043,湖南,430000,3c974920a76ac9c1,2018,4,
4044,福建,350000,3c974920a76ac9c1,2018,4,
4045,辽宁,210000,3c974920a76ac9c1,2018,4,
4046,重庆,500000,3c974920a76ac9c1,2018,4,
4047,陕西,610000,3c974920a76ac9c1,2018,4,
4048,黑龙江,230000,3c974920a76ac9c1,2018,4,
4049,上海,310000,3d7554f1f56dd664,2018,4,
4050,云南,530000,3d7554f1f56dd664,2018,4,
4051,内蒙古,150000,3d7554f1f56dd664,2018,4,
4052,北京,110000,3d7554f1f56dd664,2018,4,
4053,四川,510000,3d7554f1f56dd664,2018,4,
4054,安徽,340000,3d7554f1f56dd664,2018,4,
4055,山东,370000,3d7554f1f56dd664,2018,4,
4056,山西,140000,3d7554f1f56dd664,2018,4,
4057,广东,440000,3d7554f1f56dd664,2018,4,
4058,广西,450000,3d7554f1f56dd664,2018,4,
4059,江苏,320000,3d7554f1f56dd664,2018,4,
4060,江西,360000,3d7554f1f56dd664,2018,4,
4061,河北,130000,3d7554f1f56dd664,2018,4,
4062,河南,410000,3d7554f1f56dd664,2018,4,
4063,浙江,330000,3d7554f1f56dd664,2018,4,
4064,湖北,420000,3d7554f1f56dd664,2018,4,
4065,湖南,430000,3d7554f1f56dd664,2018,4,
4066,福建,350000,3d7554f1f56dd664,2018,4,
4067,辽宁,210000,3d7554f1f56dd664,2018,4,
4068,重庆,500000,3d7554f1f56dd664,2018,4,
4069,陕西,610000,3d7554f1f56dd664,2018,4,
4070,黑龙江,230000,3d7554f1f56dd664,2018,4,
4071,上海,310000,2d0d2c3403909fdb,2018,4,
4072,云南,530000,2d0d2c3403909fdb,2018,4,
4073,内蒙古,150000,2d0d2c3403909fdb,2018,4,
4074,北京,110000,2d0d2c3403909fdb,2018,4,
4075,四川,510000,2d0d2c3403909fdb,2018,4,
4076,安徽,340000,2d0d2c3403909fdb,2018,4,
4077,山东,370000,2d0d2c3403909fdb,2018,4,
4078,山西,140000,2d0d2c3403909fdb,2018,4,
4079,广东,440000,2d0d2c3403909fdb,2018,4,
4080,广西,450000,2d0d2c3403909fdb,2018,4,
4081,江苏,320000,2d0d2c3403909fdb,2018,4,
4082,江西,360000,2d0d2c3403909fdb,2018,4,
4083,河北,130000,2d0d2c3403909fdb,2018,4,
4084,河南,410000,2d0d2c3403909fdb,2018,4,
4085,浙江,330000,2d0d2c3403909fdb,2018,4,
4086,湖北,420000,2d0d2c3403909fdb,2018,4,
4087,湖南,430000,2d0d2c3403909fdb,2018,4,
4088,福建,350000,2d0d2c3403909fdb,2018,4,
4089,辽宁,210000,2d0d2c3403909fdb,2018,4,
4090,重庆,500000,2d0d2c3403909fdb,2018,4,
4091,陕西,610000,2d0d2c3403909fdb,2018,4,
4092,黑龙江,230000,2d0d2c3403909fdb,2018,4,
4093,上海,310000,a28bb927b6fcb33c,2018,4,
4094,云南,530000,a28bb927b6fcb33c,2018,4,
4095,内蒙古,150000,a28bb927b6fcb33c,2018,4,
4096,北京,110000,a28bb927b6fcb33c,2018,4,
4097,四川,510000,a28bb927b6fcb33c,2018,4,
4098,安徽,340000,a28bb927b6fcb33c,2018,4,
4099,山东,370000,a28bb927b6fcb33c,2018,4,
4100,山西,140000,a28bb927b6fcb33c,2018,4,
4101,广东,440000,a28bb927b6fcb33c,2018,4,
4102,广西,450000,a28bb927b6fcb33c,2018,4,
4103,江苏,320000,a28bb927b6fcb33c,2018,4,
4104,江西,360000,a28bb927b6fcb33c,2018,4,
4105,河北,130000,a28bb927b6fcb33c,2018,4,
4106,河南,410000,a28bb927b6fcb33c,2018,4,
4107,浙江,330000,a28bb927b6fcb33c,2018,4,
4108,湖北,420000,a28bb927b6fcb33c,2018,4,
4109,湖南,430000,a28bb927b6fcb33c,2018,4,
4110,福建,350000,a28bb927b6fcb33c,2018,4,
4111,辽宁,210000,a28bb927b6fcb33c,2018,4,
4112,重庆,500000,a28bb927b6fcb33c,2018,4,
4113,陕西,610000,a28bb927b6fcb33c,2018,4,
4114,黑龙江,230000,a28bb927b6fcb33c,2018,4,
4115,上海,310000,17bc272c93f19d56,2018,4,
4116,云南,530000,17bc272c93f19d56,2018,4,
4117,内蒙古,150000,17bc272c93f19d56,2018,4,
4118,北京,110000,17bc272c93f19d56,2018,4,
4119,四川,510000,17bc272c93f19d56,2018,4,
4120,安徽,340000,17bc272c93f19d56,2018,4,
4121,山东,370000,17bc272c93f19d56,2018,4,
4122,山西,140000,17bc272c93f19d56,2018,4,
4123,广东,440000,17bc272c93f19d56,2018,4,
4124,广西,450000,17bc272c93f19d56,2018,4,
4125,江苏,320000,17bc272c93f19d56,2018,4,
4126,江西,360000,17bc272c93f19d56,2018,4,
4127,河北,130000,17bc272c93f19d56,2018,4,
4128,河南,410000,17bc272c93f19d56,2018,4,
4129,浙江,330000,17bc272c93f19d56,2018,4,
4130,湖北,420000,17bc272c93f19d56,2018,4,
4131,湖南,430000,17bc272c93f19d56,2018,4,
4132,福建,350000,17bc272c93f19d56,2018,4,
4133,辽宁,210000,17bc272c93f19d56,2018,4,
4134,重庆,500000,17bc272c93f19d56,2018,4,
4135,陕西,610000,17bc272c93f19d56,2018,4,
4136,黑龙江,230000,17bc272c93f19d56,2018,4,
4137,上海,310000,2a2ab41f8f6ff1cb,2018,4,
4138,云南,530000,2a2ab41f8f6ff1cb,2018,4,
4139,内蒙古,150000,2a2ab41f8f6ff1cb,2018,4,
4140,北京,110000,2a2ab41f8f6ff1cb,2018,4,
4141,四川,510000,2a2ab41f8f6ff1cb,2018,4,
4142,安徽,340000,2a2ab41f8f6ff1cb,2018,4,
4143,山东,370000,2a2ab41f8f6ff1cb,2018,4,
4144,山西,140000,2a2ab41f8f6ff1cb,2018,4,
4145,广东,440000,2a2ab41f8f6ff1cb,2018,4,
4146,广西,450000,2a2ab41f8f6ff1cb,2018,4,
4147,江苏,320000,2a2ab41f8f6ff1cb,2018,4,
4148,江西,360000,2a2ab41f8f6ff1cb,2018,4,
4149,河北,130000,2a2ab41f8f6ff1cb,2018,4,
4150,河南,410000,2a2ab41f8f6ff1cb,2018,4,
4151,浙江,330000,2a2ab41f8f6ff1cb,2018,4,
4152,湖北,420000,2a2ab41f8f6ff1cb,2018,4,
4153,湖南,430000,2a2ab41f8f6ff1cb,2018,4,
4154,福建,350000,2a2ab41f8f6ff1cb,2018,4,
4155,辽宁,210000,2a2ab41f8f6ff1cb,2018,4,
4156,重庆,500000,2a2ab41f8f6ff1cb,2018,4,
4157,陕西,610000,2a2ab41f8f6ff1cb,2018,4,
4158,黑龙江,230000,2a2ab41f8f6ff1cb,2018,4,
4159,上海,310000,c06a2a387c0ee510,2018,4,
4160,云南,530000,c06a2a387c0ee510,2018,4,
4161,内蒙古,150000,c06a2a387c0ee510,2018,4,
4162,北京,110000,c06a2a387c0ee510,2018,4,
4163,四川,510000,c06a2a387c0ee510,2018,4,
4164,安徽,340000,c06a2a387c0ee510,2018,4,
4165,山东,370000,c06a2a387c0ee510,2018,4,
4166,山西,140000,c06a2a387c0ee510,2018,4,
4167,广东,440000,c06a2a387c0ee510,2018,4,
4168,广西,450000,c06a2a387c0ee510,2018,4,
4169,江苏,320000,c06a2a387c0ee510,2018,4,
4170,江西,360000,c06a2a387c0ee510,2018,4,
4171,河北,130000,c06a2a387c0ee510,2018,4,
4172,河南,410000,c06a2a387c0ee510,2018,4,
4173,浙江,330000,c06a2a387c0ee510,2018,4,
4174,湖北,420000,c06a2a387c0ee510,2018,4,
4175,湖南,430000,c06a2a387c0ee510,2018,4,
4176,福建,350000,c06a2a387c0ee510,2018,4,
4177,辽宁,210000,c06a2a387c0ee510,2018,4,
4178,重庆,500000,c06a2a387c0ee510,2018,4,
4179,陕西,610000,c06a2a387c0ee510,2018,4,
4180,黑龙江,230000,c06a2a387c0ee510,2018,4,
4181,上海,310000,7023efdab9cedc03,2018,4,
4182,云南,530000,7023efdab9cedc03,2018,4,
4183,内蒙古,150000,7023efdab9cedc03,2018,4,
4184,北京,110000,7023efdab9cedc03,2018,4,
4185,四川,510000,7023efdab9cedc03,2018,4,
4186,安徽,340000,7023efdab9cedc03,2018,4,
4187,山东,370000,7023efdab9cedc03,2018,4,
4188,山西,140000,7023efdab9cedc03,2018,4,
4189,广东,440000,7023efdab9cedc03,2018,4,
4190,广西,450000,7023efdab9cedc03,2018,4,
4191,江苏,320000,7023efdab9cedc03,2018,4,
4192,江西,360000,7023efdab9cedc03,2018,4,
4193,河北,130000,7023efdab9cedc03,2018,4,
4194,河南,410000,7023efdab9cedc03,2018,4,
4195,浙江,330000,7023efdab9cedc03,2018,4,
4196,湖北,420000,7023efdab9cedc03,2018,4,
4197,湖南,430000,7023efdab9cedc03,2018,4,
4198,福建,350000,7023efdab9cedc03,2018,4,
4199,辽宁,210000,7023efdab9cedc03,2018,4,
4200,重庆,500000,7023efdab9cedc03,2018,4,
4201,陕西,610000,7023efdab9cedc03,2018,4,
4202,黑龙江,230000,7023efdab9cedc03,2018,4,
4203,上海,310000,af6f4f548684e14d,2018,4,
4204,云南,530000,af6f4f548684e14d,2018,4,
4205,内蒙古,150000,af6f4f548684e14d,2018,4,
4206,北京,110000,af6f4f548684e14d,2018,4,
4207,四川,510000,af6f4f548684e14d,2018,4,
4208,安徽,340000,af6f4f548684e14d,2018,4,
4209,山东,370000,af6f4f548684e14d,2018,4,
4210,山西,140000,af6f4f548684e14d,2018,4,
4211,广东,440000,af6f4f548684e14d,2018,4,
4212,广西,450000,af6f4f548684e14d,2018,4,
4213,江苏,320000,af6f4f548684e14d,2018,4,
4214,江西,360000,af6f4f548684e14d,2018,4,
4215,河北,130000,af6f4f548684e14d,2018,4,
4216,河南,410000,af6f4f548684e14d,2018,4,
4217,浙江,330000,af6f4f548684e14d,2018,4,
4218,湖北,420000,af6f4f548684e14d,2018,4,
4219,湖南,430000,af6f4f548684e14d,2018,4,
4220,福建,350000,af6f4f548684e14d,2018,4,
4221,辽宁,210000,af6f4f548684e14d,2018,4,
4222,重庆,500000,af6f4f548684e14d,2018,4,
4223,陕西,610000,af6f4f548684e14d,2018,4,
4224,黑龙江,230000,af6f4f548684e14d,2018,4,
4225,上海,310000,7cf283430b3b5e38,2018,4,
4226,云南,530000,7cf283430b3b5e38,2018,4,
4227,内蒙古,150000,7cf283430b3b5e38,2018,4,
4228,北京,110000,7cf283430b3b5e38,2018,4,
4229,四川,510000,7cf283430b3b5e38,2018,4,
4230,安徽,340000,7cf283430b3b5e38,2018,4,
4231,山东,370000,7cf283430b3b5e38,2018,4,
4232,山西,140000,7cf283430b3b5e38,2018,4,
4233,广东,440000,7cf283430b3b5e38,2018,4,
4234,广西,450000,7cf283430b3b5e38,2018,4,
4235,江苏,320000,7cf283430b3b5e38,2018,4,
4236,江西,360000,7cf283430b3b5e38,2018,4,
4237,河北,130000,7cf283430b3b5e38,2018,4,
4238,河南,410000,7cf283430b3b5e38,2018,4,
4239,浙江,330000,7cf283430b3b5e38,2018,4,
4240,湖北,420000,7cf283430b3b5e38,2018,4,
4241,湖南,430000,7cf283430b3b5e38,2018,4,
4242,福建,350000,7cf283430b3b5e38,2018,4,
4243,辽宁,210000,7cf283430b3b5e38,2018,4,
4244,重庆,500000,7cf283430b3b5e38,2018,4,
4245,陕西,610000,7cf283430b3b5e38,2018,4,
4246,黑龙江,230000,7cf283430b3b5e38,2018,4,
4247,上海,310000,d4efbebb087fd03f,2018,4,
4248,云南,530000,d4efbebb087fd03f,2018,4,
4249,内蒙古,150000,d4efbebb087fd03f,2018,4,
4250,北京,110000,d4efbebb087fd03f,2018,4,
4251,四川,510000,d4efbebb087fd03f,2018,4,
4252,安徽,340000,d4efbebb087fd03f,2018,4,
4253,山东,370000,d4efbebb087fd03f,2018,4,
4254,山西,140000,d4efbebb087fd03f,2018,4,
4255,广东,440000,d4efbebb087fd03f,2018,4,
4256,广西,450000,d4efbebb087fd03f,2018,4,
4257,江苏,320000,d4efbebb087fd03f,2018,4,
4258,江西,360000,d4efbebb087fd03f,2018,4,
4259,河北,130000,d4efbebb087fd03f,2018,4,
4260,河南,410000,d4efbebb087fd03f,2018,4,
4261,浙江,330000,d4efbebb087fd03f,2018,4,
4262,湖北,420000,d4efbebb087fd03f,2018,4,
4263,湖南,430000,d4efbebb087fd03f,2018,4,
4264,福建,350000,d4efbebb087fd03f,2018,4,
4265,辽宁,210000,d4efbebb087fd03f,2018,4,
4266,重庆,500000,d4efbebb087fd03f,2018,4,
4267,陕西,610000,d4efbebb087fd03f,2018,4,
4268,黑龙江,230000,d4efbebb087fd03f,2018,4,
4269,上海,310000,7245e0ee27b195cd,2018,4,
4270,云南,530000,7245e0ee27b195cd,2018,4,
4271,内蒙古,150000,7245e0ee27b195cd,2018,4,
4272,北京,110000,7245e0ee27b195cd,2018,4,
4273,四川,510000,7245e0ee27b195cd,2018,4,
4274,安徽,340000,7245e0ee27b195cd,2018,4,
4275,山东,370000,7245e0ee27b195cd,2018,4,
4276,山西,140000,7245e0ee27b195cd,2018,4,
4277,广东,440000,7245e0ee27b195cd,2018,4,
4278,广西,450000,7245e0ee27b195cd,2018,4,
4279,江苏,320000,7245e0ee27b195cd,2018,4,
4280,江西,360000,7245e0ee27b195cd,2018,4,
4281,河北,130000,7245e0ee27b195cd,2018,4,
4282,河南,410000,7245e0ee27b195cd,2018,4,
4283,浙江,330000,7245e0ee27b195cd,2018,4,
4284,湖北,420000,7245e0ee27b195cd,2018,4,
4285,湖南,430000,7245e0ee27b195cd,2018,4,
4286,福建,350000,7245e0ee27b195cd,2018,4,
4287,辽宁,210000,7245e0ee27b195cd,2018,4,
4288,重庆,500000,7245e0ee27b195cd,2018,4,
4289,陕西,610000,7245e0ee27b195cd,2018,4,
4290,黑龙江,230000,7245e0ee27b195cd,2018,4,
4291,上海,310000,8c915fe4632fb9fa,2018,4,
4292,云南,530000,8c915fe4632fb9fa,2018,4,
4293,内蒙古,150000,8c915fe4632fb9fa,2018,4,
4294,北京,110000,8c915fe4632fb9fa,2018,4,
4295,四川,510000,8c915fe4632fb9fa,2018,4,
4296,安徽,340000,8c915fe4632fb9fa,2018,4,
4297,山东,370000,8c915fe4632fb9fa,2018,4,
4298,山西,140000,8c915fe4632fb9fa,2018,4,
4299,广东,440000,8c915fe4632fb9fa,2018,4,
4300,广西,450000,8c915fe4632fb9fa,2018,4,
4301,江苏,320000,8c915fe4632fb9fa,2018,4,
4302,江西,360000,8c915fe4632fb9fa,2018,4,
4303,河北,130000,8c915fe4632fb9fa,2018,4,
4304,河南,410000,8c915fe4632fb9fa,2018,4,
4305,浙江,330000,8c915fe4632fb9fa,2018,4,
4306,湖北,420000,8c915fe4632fb9fa,2018,4,
4307,湖南,430000,8c915fe4632fb9fa,2018,4,
4308,福建,350000,8c915fe4632fb9fa,2018,4,
4309,辽宁,210000,8c915fe4632fb9fa,2018,4,
4310,重庆,500000,8c915fe4632fb9fa,2018,4,
4311,陕西,610000,8c915fe4632fb9fa,2018,4,
4312,黑龙江,230000,8c915fe4632fb9fa,2018,4,
4313,上海,310000,6155b214590c66e6,2018,4,
4314,云南,530000,6155b214590c66e6,2018,4,
4315,内蒙古,150000,6155b214590c66e6,2018,4,
4316,北京,110000,6155b214590c66e6,2018,4,
4317,四川,510000,6155b214590c66e6,2018,4,
4318,安徽,340000,6155b214590c66e6,2018,4,
4319,山东,370000,6155b214590c66e6,2018,4,
4320,山西,140000,6155b214590c66e6,2018,4,
4321,广东,440000,6155b214590c66e6,2018,4,
4322,广西,450000,6155b214590c66e6,2018,4,
4323,江苏,320000,6155b214590c66e6,2018,4,
4324,江西,360000,6155b214590c66e6,2018,4,
4325,河北,130000,6155b214590c66e6,2018,4,
4326,河南,410000,6155b214590c66e6,2018,4,
4327,浙江,330000,6155b214590c66e6,2018,4,
4328,湖北,420000,6155b214590c66e6,2018,4,
4329,湖南,430000,6155b214590c66e6,2018,4,
4330,福建,350000,6155b214590c66e6,2018,4,
4331,辽宁,210000,6155b214590c66e6,2018,4,
4332,重庆,500000,6155b214590c66e6,2018,4,
4333,陕西,610000,6155b214590c66e6,2018,4,
4334,黑龙江,230000,6155b214590c66e6,2018,4,
4335,上海,310000,28e29f2c03dcd84c,2018,4,
4336,云南,530000,28e29f2c03dcd84c,2018,4,
4337,内蒙古,150000,28e29f2c03dcd84c,2018,4,
4338,北京,110000,28e29f2c03dcd84c,2018,4,
4339,四川,510000,28e29f2c03dcd84c,2018,4,
4340,安徽,340000,28e29f2c03dcd84c,2018,4,
4341,山东,370000,28e29f2c03dcd84c,2018,4,
4342,山西,140000,28e29f2c03dcd84c,2018,4,
4343,广东,440000,28e29f2c03dcd84c,2018,4,
4344,广西,450000,28e29f2c03dcd84c,2018,4,
4345,江苏,320000,28e29f2c03dcd84c,2018,4,
4346,江西,360000,28e29f2c03dcd84c,2018,4,
4347,河北,130000,28e29f2c03dcd84c,2018,4,
4348,河南,410000,28e29f2c03dcd84c,2018,4,
4349,浙江,330000,28e29f2c03dcd84c,2018,4,
4350,湖北,420000,28e29f2c03dcd84c,2018,4,
4351,湖南,430000,28e29f2c03dcd84c,2018,4,
4352,福建,350000,28e29f2c03dcd84c,2018,4,
4353,辽宁,210000,28e29f2c03dcd84c,2018,4,
4354,重庆,500000,28e29f2c03dcd84c,2018,4,
4355,陕西,610000,28e29f2c03dcd84c,2018,4,
4356,黑龙江,230000,28e29f2c03dcd84c,2018,4,
4357,上海,310000,37aa9169b575ef79,2018,4,
4358,云南,530000,37aa9169b575ef79,2018,4,
4359,内蒙古,150000,37aa9169b575ef79,2018,4,
4360,北京,110000,37aa9169b575ef79,2018,4,
4361,四川,510000,37aa9169b575ef79,2018,4,
4362,安徽,340000,37aa9169b575ef79,2018,4,
4363,山东,370000,37aa9169b575ef79,2018,4,
4364,山西,140000,37aa9169b575ef79,2018,4,
4365,广东,440000,37aa9169b575ef79,2018,4,
4366,广西,450000,37aa9169b575ef79,2018,4,
4367,江苏,320000,37aa9169b575ef79,2018,4,
4368,江西,360000,37aa9169b575ef79,2018,4,
4369,河北,130000,37aa9169b575ef79,2018,4,
4370,河南,410000,37aa9169b575ef79,2018,4,
4371,浙江,330000,37aa9169b575ef79,2018,4,
4372,湖北,420000,37aa9169b575ef79,2018,4,
4373,湖南,430000,37aa9169b575ef79,2018,4,
4374,福建,350000,37aa9169b575ef79,2018,4,
4375,辽宁,210000,37aa9169b575ef79,2018,4,
4376,重庆,500000,37aa9169b575ef79,2018,4,
4377,陕西,610000,37aa9169b575ef79,2018,4,
4378,黑龙江,230000,37aa9169b575ef79,2018,4,
4379,上海,310000,63065128401bb3ff,2018,4,
4380,云南,530000,63065128401bb3ff,2018,4,
4381,内蒙古,150000,63065128401bb3ff,2018,4,
4382,北京,110000,63065128401bb3ff,2018,4,
4383,四川,510000,63065128401bb3ff,2018,4,
4384,安徽,340000,63065128401bb3ff,2018,4,
4385,山东,370000,63065128401bb3ff,2018,4,
4386,山西,140000,63065128401bb3ff,2018,4,
4387,广东,440000,63065128401bb3ff,2018,4,
4388,广西,450000,63065128401bb3ff,2018,4,
4389,江苏,320000,63065128401bb3ff,2018,4,
4390,江西,360000,63065128401bb3ff,2018,4,
4391,河北,130000,63065128401bb3ff,2018,4,
4392,河南,410000,63065128401bb3ff,2018,4,
4393,浙江,330000,63065128401bb3ff,2018,4,
4394,湖北,420000,63065128401bb3ff,2018,4,
4395,湖南,430000,63065128401bb3ff,2018,4,
4396,福建,350000,63065128401bb3ff,2018,4,
4397,辽宁,210000,63065128401bb3ff,2018,4,
4398,重庆,500000,63065128401bb3ff,2018,4,
4399,陕西,610000,63065128401bb3ff,2018,4,
4400,黑龙江,230000,63065128401bb3ff,2018,4,
4401,上海,310000,ea489c253676aafc,2018,4,
4402,云南,530000,ea489c253676aafc,2018,4,
4403,内蒙古,150000,ea489c253676aafc,2018,4,
4404,北京,110000,ea489c253676aafc,2018,4,
4405,四川,510000,ea489c253676aafc,2018,4,
4406,安徽,340000,ea489c253676aafc,2018,4,
4407,山东,370000,ea489c253676aafc,2018,4,
4408,山西,140000,ea489c253676aafc,2018,4,
4409,广东,440000,ea489c253676aafc,2018,4,
4410,广西,450000,ea489c253676aafc,2018,4,
4411,江苏,320000,ea489c253676aafc,2018,4,
4412,江西,360000,ea489c253676aafc,2018,4,
4413,河北,130000,ea489c253676aafc,2018,4,
4414,河南,410000,ea489c253676aafc,2018,4,
4415,浙江,330000,ea489c253676aafc,2018,4,
4416,湖北,420000,ea489c253676aafc,2018,4,
4417,湖南,430000,ea489c253676aafc,2018,4,
4418,福建,350000,ea489c253676aafc,2018,4,
4419,辽宁,210000,ea489c253676aafc,2018,4,
4420,重庆,500000,ea489c253676aafc,2018,4,
4421,陕西,610000,ea489c253676aafc,2018,4,
4422,黑龙江,230000,ea489c253676aafc,2018,4,
4423,上海,310000,cd5841d44fd7625e,2018,4,
4424,云南,530000,cd5841d44fd7625e,2018,4,
4425,内蒙古,150000,cd5841d44fd7625e,2018,4,
4426,北京,110000,cd5841d44fd7625e,2018,4,
4427,四川,510000,cd5841d44fd7625e,2018,4,
4428,安徽,340000,cd5841d44fd7625e,2018,4,
4429,山东,370000,cd5841d44fd7625e,2018,4,
4430,山西,140000,cd5841d44fd7625e,2018,4,
4431,广东,440000,cd5841d44fd7625e,2018,4,
4432,广西,450000,cd5841d44fd7625e,2018,4,
4433,江苏,320000,cd5841d44fd7625e,2018,4,
4434,江西,360000,cd5841d44fd7625e,2018,4,
4435,河北,130000,cd5841d44fd7625e,2018,4,
4436,河南,410000,cd5841d44fd7625e,2018,4,
4437,浙江,330000,cd5841d44fd7625e,2018,4,
4438,湖北,420000,cd5841d44fd7625e,2018,4,
4439,湖南,430000,cd5841d44fd7625e,2018,4,
4440,福建,350000,cd5841d44fd7625e,2018,4,
4441,辽宁,210000,cd5841d44fd7625e,2018,4,
4442,重庆,500000,cd5841d44fd7625e,2018,4,
4443,陕西,610000,cd5841d44fd7625e,2018,4,
4444,黑龙江,230000,cd5841d44fd7625e,2018,4,
4445,上海,310000,b25c4e2e3856af22,2018,4,
4446,云南,530000,b25c4e2e3856af22,2018,4,
4447,内蒙古,150000,b25c4e2e3856af22,2018,4,
4448,北京,110000,b25c4e2e3856af22,2018,4,
4449,四川,510000,b25c4e2e3856af22,2018,4,
